date,area,month,cases,deaths
2020-10-02,Alpine,October,0.0,0.0
2020-10-03,Alpine,October,0.0,0.0
2020-10-04,Alpine,October,0.0,0.0
2020-10-05,Alpine,October,0.0,0.0
2020-10-06,Alpine,October,0.0,0.0
2020-10-07,Alpine,October,0.0,0.0
2020-10-08,Alpine,October,0.0,0.0
2020-10-09,Alpine,October,0.0,0.0
2020-10-10,Alpine,October,0.0,0.0
2020-10-11,Alpine,October,0.0,0.0
2020-10-12,Alpine,October,0.0,0.0
2020-10-13,Alpine,October,0.0,0.0
2020-10-14,Alpine,October,0.0,0.0
2020-10-15,Alpine,October,0.0,0.0
2020-10-16,Alpine,October,0.0,0.0
2020-10-17,Alpine,October,0.0,0.0
2020-10-18,Alpine,October,0.0,0.0
2020-10-19,Alpine,October,0.0,0.0
2020-10-20,Alpine,October,0.0,0.0
2020-10-21,Alpine,October,0.0,0.0
2020-10-22,Alpine,October,0.0,0.0
2020-10-23,Alpine,October,0.0,0.0
2020-10-24,Alpine,October,0.0,0.0
2020-10-25,Alpine,October,0.0,0.0
2020-10-26,Alpine,October,1.0,0.0
2020-10-27,Alpine,October,2.0,0.0
2020-10-28,Alpine,October,0.0,0.0
2020-10-29,Alpine,October,1.0,0.0
2020-10-30,Alpine,October,3.0,0.0
2020-10-31,Alpine,October,0.0,0.0
2020-11-01,Alpine,November,0.0,0.0
2020-11-02,Alpine,November,6.0,0.0
2020-11-03,Alpine,November,3.0,0.0
2020-11-04,Alpine,November,1.0,0.0
2020-11-05,Alpine,November,4.0,0.0
2020-11-06,Alpine,November,0.0,0.0
2020-11-07,Alpine,November,0.0,0.0
2020-11-08,Alpine,November,0.0,0.0
2020-11-09,Alpine,November,3.0,0.0
2020-11-10,Alpine,November,2.0,0.0
2020-11-11,Alpine,November,0.0,0.0
2020-11-12,Alpine,November,5.0,0.0
2020-11-13,Alpine,November,1.0,0.0
2020-11-14,Alpine,November,0.0,0.0
2020-11-15,Alpine,November,0.0,0.0
2020-11-16,Alpine,November,2.0,0.0
2020-11-17,Alpine,November,3.0,0.0
2020-11-18,Alpine,November,2.0,0.0
2020-11-19,Alpine,November,1.0,0.0
2020-11-20,Alpine,November,3.0,0.0
2020-11-21,Alpine,November,0.0,0.0
2020-11-22,Alpine,November,0.0,0.0
2020-11-23,Alpine,November,3.0,0.0
2020-11-24,Alpine,November,2.0,0.0
2020-11-25,Alpine,November,0.0,0.0
2020-11-26,Alpine,November,0.0,0.0
2020-11-27,Alpine,November,0.0,0.0
2020-11-28,Alpine,November,0.0,0.0
2020-11-29,Alpine,November,0.0,0.0
2020-11-30,Alpine,November,3.0,0.0
2020-12-01,Alpine,December,2.0,0.0
2020-12-02,Alpine,December,0.0,0.0
2020-12-03,Alpine,December,1.0,0.0
2020-12-04,Alpine,December,1.0,0.0
2020-12-05,Alpine,December,0.0,0.0
2020-12-06,Alpine,December,1.0,0.0
2020-12-07,Alpine,December,4.0,0.0
2020-12-08,Alpine,December,1.0,0.0
2020-12-09,Alpine,December,1.0,0.0
2020-12-10,Alpine,December,0.0,0.0
2020-12-11,Alpine,December,0.0,0.0
2020-12-12,Alpine,December,0.0,0.0
2020-12-13,Alpine,December,0.0,0.0
2020-12-14,Alpine,December,0.0,0.0
2020-12-15,Alpine,December,0.0,0.0
2020-12-16,Alpine,December,0.0,0.0
2020-12-17,Alpine,December,0.0,0.0
2020-12-18,Alpine,December,0.0,0.0
2020-12-19,Alpine,December,0.0,0.0
2020-12-20,Alpine,December,0.0,0.0
2020-12-21,Alpine,December,0.0,0.0
2020-12-22,Alpine,December,1.0,0.0
2020-12-23,Alpine,December,0.0,0.0
2020-12-24,Alpine,December,0.0,0.0
2020-12-25,Alpine,December,0.0,0.0
2020-12-26,Alpine,December,0.0,0.0
2020-12-27,Alpine,December,0.0,0.0
2020-12-28,Alpine,December,2.0,0.0
2020-12-29,Alpine,December,1.0,0.0
2020-12-30,Alpine,December,0.0,0.0
2020-12-31,Alpine,December,0.0,0.0
2021-01-01,Alpine,January,0.0,0.0
2021-01-02,Alpine,January,0.0,0.0
2021-01-03,Alpine,January,0.0,0.0
2021-01-04,Alpine,January,2.0,0.0
2021-01-05,Alpine,January,0.0,0.0
2021-01-06,Alpine,January,0.0,0.0
2021-01-07,Alpine,January,0.0,0.0
2021-01-08,Alpine,January,2.0,0.0
2021-01-09,Alpine,January,0.0,0.0
2021-01-10,Alpine,January,0.0,0.0
2021-01-11,Alpine,January,0.0,0.0
2021-01-12,Alpine,January,0.0,0.0
2021-01-13,Alpine,January,0.0,0.0
2021-01-14,Alpine,January,0.0,0.0
2021-01-15,Alpine,January,0.0,0.0
2021-01-16,Alpine,January,0.0,0.0
2021-01-17,Alpine,January,0.0,0.0
2021-01-18,Alpine,January,0.0,0.0
2021-01-19,Alpine,January,0.0,0.0
2021-01-20,Alpine,January,0.0,0.0
2021-01-21,Alpine,January,0.0,0.0
2021-01-22,Alpine,January,0.0,0.0
2021-01-23,Alpine,January,0.0,0.0
2021-01-24,Alpine,January,0.0,0.0
2021-01-25,Alpine,January,0.0,0.0
2021-01-26,Alpine,January,0.0,0.0
2021-01-27,Alpine,January,0.0,0.0
2021-01-28,Alpine,January,0.0,0.0
2021-01-29,Alpine,January,0.0,0.0
2021-01-30,Alpine,January,0.0,0.0
2021-01-31,Alpine,January,0.0,0.0
2021-02-01,Alpine,February,0.0,0.0
2021-02-02,Alpine,February,0.0,0.0
2021-02-03,Alpine,February,0.0,0.0
2021-02-04,Alpine,February,0.0,0.0
2021-02-05,Alpine,February,1.0,0.0
2021-02-06,Alpine,February,0.0,0.0
2021-02-07,Alpine,February,0.0,0.0
2021-02-08,Alpine,February,3.0,0.0
2021-02-09,Alpine,February,0.0,0.0
2021-02-10,Alpine,February,0.0,0.0
2021-02-11,Alpine,February,0.0,0.0
2021-02-12,Alpine,February,1.0,0.0
2021-02-13,Alpine,February,0.0,0.0
2021-02-14,Alpine,February,0.0,0.0
2021-02-15,Alpine,February,0.0,0.0
2021-02-16,Alpine,February,0.0,0.0
2021-02-17,Alpine,February,0.0,0.0
2021-02-18,Alpine,February,0.0,0.0
2021-02-19,Alpine,February,0.0,0.0
2021-02-20,Alpine,February,0.0,0.0
2021-02-22,Alpine,February,0.0,0.0
2021-02-23,Alpine,February,0.0,0.0
2021-02-24,Alpine,February,1.0,0.0
2021-02-25,Alpine,February,1.0,0.0
2021-02-26,Alpine,February,0.0,0.0
2021-02-27,Alpine,February,0.0,0.0
2021-02-28,Alpine,February,0.0,0.0
2021-03-01,Alpine,March,0.0,0.0
2021-03-02,Alpine,March,2.0,0.0
2021-03-03,Alpine,March,0.0,0.0
2021-03-04,Alpine,March,0.0,0.0
2021-03-05,Alpine,March,0.0,0.0
2021-03-06,Alpine,March,0.0,0.0
2021-03-07,Alpine,March,0.0,0.0
2021-03-08,Alpine,March,0.0,0.0
2021-03-09,Alpine,March,0.0,0.0
2021-03-10,Alpine,March,0.0,0.0
2021-03-11,Alpine,March,1.0,0.0
2021-03-12,Alpine,March,0.0,0.0
2021-03-13,Alpine,March,0.0,0.0
2021-03-14,Alpine,March,0.0,0.0
2021-03-15,Alpine,March,0.0,0.0
2021-03-17,Alpine,March,0.0,0.0
2021-03-18,Alpine,March,0.0,0.0
2021-03-19,Alpine,March,0.0,0.0
2021-03-20,Alpine,March,1.0,0.0
2021-03-21,Alpine,March,0.0,0.0
2021-03-22,Alpine,March,0.0,0.0
2021-03-23,Alpine,March,1.0,0.0
2021-03-24,Alpine,March,0.0,0.0
2021-03-25,Alpine,March,0.0,0.0
2021-03-27,Alpine,March,0.0,0.0
2021-03-28,Alpine,March,0.0,0.0
2021-03-29,Alpine,March,0.0,0.0
2021-03-30,Alpine,March,0.0,0.0
2021-03-31,Alpine,March,0.0,0.0
2021-04-01,Alpine,April,0.0,0.0
2021-04-02,Alpine,April,0.0,0.0
2021-04-03,Alpine,April,0.0,0.0
2021-04-04,Alpine,April,0.0,0.0
2021-04-05,Alpine,April,0.0,0.0
2021-04-06,Alpine,April,0.0,0.0
2021-04-07,Alpine,April,0.0,0.0
2021-04-08,Alpine,April,0.0,0.0
2021-04-09,Alpine,April,0.0,0.0
2021-04-10,Alpine,April,0.0,0.0
2021-04-11,Alpine,April,0.0,0.0
2021-04-12,Alpine,April,0.0,0.0
2021-04-13,Alpine,April,0.0,0.0
2021-04-14,Alpine,April,0.0,0.0
2021-04-15,Alpine,April,0.0,0.0
2021-04-16,Alpine,April,0.0,0.0
2021-04-17,Alpine,April,0.0,0.0
2021-04-18,Alpine,April,0.0,0.0
2021-04-19,Alpine,April,0.0,0.0
2021-04-20,Alpine,April,0.0,0.0
2021-04-21,Alpine,April,1.0,0.0
2021-04-22,Alpine,April,0.0,0.0
2021-04-23,Alpine,April,0.0,0.0
2021-04-24,Alpine,April,1.0,0.0
2021-04-25,Alpine,April,0.0,0.0
2021-04-26,Alpine,April,0.0,0.0
2021-04-27,Alpine,April,0.0,0.0
2021-04-28,Alpine,April,0.0,0.0
2021-04-29,Alpine,April,0.0,0.0
2021-04-30,Alpine,April,0.0,0.0
2021-05-01,Alpine,May,0.0,0.0
2021-05-02,Alpine,May,0.0,0.0
2021-05-03,Alpine,May,0.0,0.0
2021-05-04,Alpine,May,0.0,0.0
2021-05-05,Alpine,May,0.0,0.0
2021-05-06,Alpine,May,0.0,0.0
2021-05-07,Alpine,May,0.0,0.0
2021-05-08,Alpine,May,0.0,0.0
2021-05-09,Alpine,May,0.0,0.0
2021-05-10,Alpine,May,0.0,0.0
2021-05-11,Alpine,May,0.0,0.0
2021-05-12,Alpine,May,0.0,0.0
2021-05-13,Alpine,May,0.0,0.0
2021-05-14,Alpine,May,0.0,0.0
2021-05-15,Alpine,May,0.0,0.0
2021-05-16,Alpine,May,0.0,0.0
2021-05-17,Alpine,May,0.0,0.0
2021-05-18,Alpine,May,0.0,0.0
2021-05-19,Alpine,May,0.0,0.0
2021-05-20,Alpine,May,0.0,0.0
2021-05-21,Alpine,May,0.0,0.0
2021-05-22,Alpine,May,0.0,0.0
2021-05-23,Alpine,May,0.0,0.0
2021-05-24,Alpine,May,0.0,0.0
2021-05-25,Alpine,May,0.0,0.0
2021-05-26,Alpine,May,0.0,0.0
2021-05-27,Alpine,May,0.0,0.0
2021-05-28,Alpine,May,0.0,0.0
2021-05-29,Alpine,May,0.0,0.0
2021-05-30,Alpine,May,0.0,0.0
2021-05-31,Alpine,May,0.0,0.0
2021-06-01,Alpine,June,0.0,0.0
2021-06-02,Alpine,June,0.0,0.0
2021-06-03,Alpine,June,0.0,0.0
2021-06-04,Alpine,June,0.0,0.0
2021-06-05,Alpine,June,0.0,0.0
2021-06-06,Alpine,June,0.0,0.0
2021-06-07,Alpine,June,0.0,0.0
2021-06-08,Alpine,June,0.0,0.0
2021-06-09,Alpine,June,0.0,0.0
2021-06-10,Alpine,June,0.0,0.0
2021-06-11,Alpine,June,0.0,0.0
2021-06-12,Alpine,June,0.0,0.0
2021-06-13,Alpine,June,0.0,0.0
2021-06-14,Alpine,June,1.0,0.0
2021-06-15,Alpine,June,0.0,0.0
2021-06-16,Alpine,June,0.0,0.0
2021-06-17,Alpine,June,0.0,0.0
2021-06-18,Alpine,June,0.0,0.0
2021-06-19,Alpine,June,0.0,0.0
2021-06-20,Alpine,June,0.0,0.0
2021-06-21,Alpine,June,0.0,0.0
2021-06-22,Alpine,June,0.0,0.0
2021-06-23,Alpine,June,0.0,0.0
2021-06-24,Alpine,June,0.0,0.0
2021-06-25,Alpine,June,0.0,0.0
2021-06-26,Alpine,June,0.0,0.0
2021-06-27,Alpine,June,0.0,0.0
2021-06-28,Alpine,June,0.0,0.0
2021-06-29,Alpine,June,0.0,0.0
2021-06-30,Alpine,June,0.0,0.0
2021-07-01,Alpine,July,0.0,0.0
2021-07-05,Alpine,July,0.0,0.0
2021-07-06,Alpine,July,0.0,0.0
2021-07-07,Alpine,July,0.0,0.0
2021-07-08,Alpine,July,0.0,0.0
2021-07-12,Alpine,July,0.0,0.0
2021-07-13,Alpine,July,0.0,0.0
2021-07-14,Alpine,July,0.0,0.0
2021-07-15,Alpine,July,0.0,0.0
2021-07-18,Alpine,July,0.0,0.0
2021-07-19,Alpine,July,0.0,0.0
2021-07-20,Alpine,July,0.0,0.0
2021-07-21,Alpine,July,0.0,0.0
2021-07-22,Alpine,July,0.0,0.0
2021-07-25,Alpine,July,0.0,0.0
2021-07-26,Alpine,July,2.0,0.0
2021-07-27,Alpine,July,0.0,0.0
2021-07-28,Alpine,July,0.0,0.0
2021-07-29,Alpine,July,0.0,0.0
2021-08-01,Alpine,August,0.0,0.0
2021-08-02,Alpine,August,0.0,0.0
2021-08-03,Alpine,August,0.0,0.0
2021-08-04,Alpine,August,0.0,0.0
2021-08-05,Alpine,August,0.0,0.0
2021-08-06,Alpine,August,0.0,0.0
2021-08-07,Alpine,August,0.0,0.0
2021-08-08,Alpine,August,0.0,0.0
2021-08-09,Alpine,August,0.0,0.0
2021-08-10,Alpine,August,0.0,0.0
2021-08-11,Alpine,August,0.0,0.0
2021-08-12,Alpine,August,0.0,0.0
2021-08-13,Alpine,August,0.0,0.0
2021-08-14,Alpine,August,0.0,0.0
2021-08-15,Alpine,August,0.0,0.0
2021-08-16,Alpine,August,0.0,0.0
2021-08-17,Alpine,August,0.0,0.0
2021-08-18,Alpine,August,0.0,0.0
2021-08-19,Alpine,August,1.0,0.0
2021-08-20,Alpine,August,0.0,0.0
2021-08-21,Alpine,August,0.0,0.0
2021-08-22,Alpine,August,0.0,0.0
2021-08-23,Alpine,August,0.0,0.0
2021-08-24,Alpine,August,0.0,0.0
2021-08-25,Alpine,August,0.0,0.0
2021-08-26,Alpine,August,0.0,0.0
2021-08-27,Alpine,August,0.0,0.0
2021-08-28,Alpine,August,0.0,0.0
2021-08-29,Alpine,August,0.0,0.0
2021-08-30,Alpine,August,0.0,0.0
2021-08-31,Alpine,August,0.0,0.0
2021-09-01,Alpine,September,2.0,0.0
2021-09-02,Alpine,September,0.0,0.0
2021-09-03,Alpine,September,1.0,0.0
2021-09-04,Alpine,September,0.0,0.0
2021-09-05,Alpine,September,0.0,0.0
2021-09-06,Alpine,September,0.0,0.0
2021-09-07,Alpine,September,2.0,0.0
2021-09-08,Alpine,September,1.0,0.0
2021-09-09,Alpine,September,0.0,0.0
2021-09-10,Alpine,September,0.0,0.0
2021-09-11,Alpine,September,1.0,0.0
2021-09-12,Alpine,September,0.0,0.0
2021-09-13,Alpine,September,0.0,0.0
2021-09-14,Alpine,September,0.0,0.0
2021-09-15,Alpine,September,0.0,0.0
2021-09-16,Alpine,September,0.0,0.0
2020-05-05,Amador,May,1.0,0.0
2020-05-06,Amador,May,0.0,0.0
2020-05-07,Amador,May,0.0,0.0
2020-05-08,Amador,May,0.0,0.0
2020-05-09,Amador,May,0.0,0.0
2020-05-10,Amador,May,1.0,0.0
2020-05-11,Amador,May,0.0,0.0
2020-05-12,Amador,May,0.0,0.0
2020-05-13,Amador,May,0.0,0.0
2020-05-14,Amador,May,0.0,0.0
2020-05-15,Amador,May,0.0,0.0
2020-05-16,Amador,May,0.0,0.0
2020-05-17,Amador,May,0.0,0.0
2020-05-18,Amador,May,0.0,0.0
2020-05-19,Amador,May,0.0,0.0
2020-05-20,Amador,May,0.0,0.0
2020-05-21,Amador,May,0.0,0.0
2020-05-22,Amador,May,0.0,0.0
2020-05-23,Amador,May,0.0,0.0
2020-05-24,Amador,May,0.0,0.0
2020-05-25,Amador,May,0.0,0.0
2020-05-26,Amador,May,0.0,0.0
2020-05-27,Amador,May,0.0,0.0
2020-05-28,Amador,May,0.0,0.0
2020-05-29,Amador,May,0.0,0.0
2020-05-30,Amador,May,0.0,0.0
2020-05-31,Amador,May,0.0,0.0
2020-06-01,Amador,June,0.0,0.0
2020-06-02,Amador,June,0.0,0.0
2020-06-03,Amador,June,0.0,0.0
2020-06-04,Amador,June,0.0,0.0
2020-06-05,Amador,June,0.0,0.0
2020-06-06,Amador,June,0.0,0.0
2020-06-07,Amador,June,0.0,0.0
2020-06-08,Amador,June,0.0,0.0
2020-06-09,Amador,June,0.0,0.0
2020-06-10,Amador,June,0.0,0.0
2020-06-11,Amador,June,0.0,0.0
2020-06-12,Amador,June,1.0,0.0
2020-06-13,Amador,June,0.0,0.0
2020-06-14,Amador,June,1.0,0.0
2020-06-15,Amador,June,0.0,0.0
2020-06-16,Amador,June,0.0,0.0
2020-06-17,Amador,June,0.0,0.0
2020-06-18,Amador,June,1.0,0.0
2020-06-19,Amador,June,1.0,0.0
2020-06-20,Amador,June,0.0,0.0
2020-06-21,Amador,June,0.0,0.0
2020-06-22,Amador,June,5.0,0.0
2020-06-23,Amador,June,3.0,0.0
2020-06-24,Amador,June,1.0,0.0
2020-06-25,Amador,June,2.0,0.0
2020-06-26,Amador,June,1.0,0.0
2020-06-27,Amador,June,1.0,0.0
2020-06-28,Amador,June,2.0,0.0
2020-06-29,Amador,June,2.0,0.0
2020-06-30,Amador,June,3.0,0.0
2020-07-01,Amador,July,0.0,0.0
2020-07-02,Amador,July,1.0,0.0
2020-07-03,Amador,July,1.0,0.0
2020-07-04,Amador,July,0.0,0.0
2020-07-05,Amador,July,1.0,0.0
2020-07-06,Amador,July,2.0,0.0
2020-07-07,Amador,July,2.0,0.0
2020-07-08,Amador,July,0.0,0.0
2020-07-09,Amador,July,3.0,0.0
2020-07-10,Amador,July,3.0,0.0
2020-07-11,Amador,July,4.0,0.0
2020-07-12,Amador,July,4.0,0.0
2020-07-13,Amador,July,10.0,0.0
2020-07-14,Amador,July,4.0,0.0
2020-07-15,Amador,July,4.0,0.0
2020-07-16,Amador,July,21.0,0.0
2020-07-17,Amador,July,3.0,0.0
2020-07-18,Amador,July,2.0,0.0
2020-07-19,Amador,July,4.0,0.0
2020-07-20,Amador,July,7.0,0.0
2020-07-21,Amador,July,3.0,0.0
2020-07-22,Amador,July,5.0,0.0
2020-07-23,Amador,July,2.0,0.0
2020-07-24,Amador,July,17.0,0.0
2020-07-25,Amador,July,2.0,0.0
2020-07-26,Amador,July,3.0,0.0
2020-07-27,Amador,July,6.0,0.0
2020-07-28,Amador,July,5.0,0.0
2020-07-29,Amador,July,10.0,0.0
2020-07-30,Amador,July,8.0,0.0
2020-07-31,Amador,July,18.0,1.0
2020-08-01,Amador,August,1.0,0.0
2020-08-02,Amador,August,4.0,0.0
2020-08-03,Amador,August,5.0,1.0
2020-08-04,Amador,August,4.0,0.0
2020-08-05,Amador,August,15.0,2.0
2020-08-06,Amador,August,10.0,1.0
2020-08-07,Amador,August,14.0,1.0
2020-08-08,Amador,August,2.0,2.0
2020-08-09,Amador,August,0.0,2.0
2020-08-10,Amador,August,5.0,0.0
2020-08-11,Amador,August,1.0,0.0
2020-08-12,Amador,August,6.0,1.0
2020-08-13,Amador,August,3.0,0.0
2020-08-14,Amador,August,0.0,0.0
2020-08-15,Amador,August,0.0,1.0
2020-08-16,Amador,August,0.0,1.0
2020-08-17,Amador,August,3.0,0.0
2020-08-18,Amador,August,0.0,2.0
2020-08-19,Amador,August,1.0,0.0
2020-08-20,Amador,August,1.0,0.0
2020-08-21,Amador,August,2.0,0.0
2020-08-22,Amador,August,1.0,0.0
2020-08-23,Amador,August,1.0,0.0
2020-08-24,Amador,August,3.0,0.0
2020-08-25,Amador,August,2.0,0.0
2020-08-26,Amador,August,0.0,0.0
2020-08-27,Amador,August,0.0,0.0
2020-08-28,Amador,August,1.0,1.0
2020-08-29,Amador,August,0.0,0.0
2020-08-30,Amador,August,0.0,0.0
2020-08-31,Amador,August,1.0,0.0
2020-09-01,Amador,September,0.0,0.0
2020-09-02,Amador,September,1.0,0.0
2020-09-03,Amador,September,0.0,0.0
2020-09-04,Amador,September,0.0,0.0
2020-09-05,Amador,September,1.0,0.0
2020-09-06,Amador,September,0.0,0.0
2020-09-07,Amador,September,2.0,0.0
2020-09-08,Amador,September,0.0,0.0
2020-09-09,Amador,September,0.0,0.0
2020-09-10,Amador,September,1.0,0.0
2020-09-11,Amador,September,1.0,0.0
2020-09-12,Amador,September,0.0,0.0
2020-09-13,Amador,September,1.0,0.0
2020-09-14,Amador,September,3.0,0.0
2020-09-15,Amador,September,2.0,0.0
2020-09-16,Amador,September,1.0,0.0
2020-09-17,Amador,September,0.0,0.0
2020-09-18,Amador,September,2.0,0.0
2020-09-19,Amador,September,0.0,0.0
2020-09-20,Amador,September,0.0,0.0
2020-09-21,Amador,September,1.0,0.0
2020-09-22,Amador,September,2.0,0.0
2020-09-23,Amador,September,1.0,0.0
2020-09-24,Amador,September,1.0,0.0
2020-09-25,Amador,September,0.0,0.0
2020-09-26,Amador,September,0.0,0.0
2020-09-27,Amador,September,1.0,0.0
2020-09-28,Amador,September,0.0,0.0
2020-09-29,Amador,September,2.0,0.0
2020-09-30,Amador,September,2.0,0.0
2020-10-01,Amador,October,0.0,0.0
2020-10-02,Amador,October,0.0,0.0
2020-10-03,Amador,October,1.0,0.0
2020-10-04,Amador,October,1.0,0.0
2020-10-05,Amador,October,2.0,0.0
2020-10-06,Amador,October,0.0,0.0
2020-10-07,Amador,October,2.0,0.0
2020-10-08,Amador,October,0.0,0.0
2020-10-09,Amador,October,1.0,0.0
2020-10-10,Amador,October,0.0,0.0
2020-10-11,Amador,October,1.0,0.0
2020-10-12,Amador,October,2.0,0.0
2020-10-13,Amador,October,1.0,0.0
2020-10-14,Amador,October,2.0,0.0
2020-10-15,Amador,October,2.0,0.0
2020-10-16,Amador,October,0.0,0.0
2020-10-17,Amador,October,0.0,0.0
2020-10-18,Amador,October,2.0,0.0
2020-10-19,Amador,October,12.0,0.0
2020-10-20,Amador,October,6.0,0.0
2020-10-21,Amador,October,1.0,0.0
2020-10-22,Amador,October,5.0,0.0
2020-10-23,Amador,October,4.0,0.0
2020-10-24,Amador,October,1.0,0.0
2020-10-25,Amador,October,1.0,0.0
2020-10-26,Amador,October,11.0,0.0
2020-10-27,Amador,October,4.0,0.0
2020-10-28,Amador,October,3.0,0.0
2020-10-29,Amador,October,3.0,0.0
2020-10-30,Amador,October,4.0,0.0
2020-10-31,Amador,October,0.0,0.0
2020-11-01,Amador,November,4.0,0.0
2020-11-02,Amador,November,3.0,0.0
2020-11-03,Amador,November,8.0,0.0
2020-11-04,Amador,November,5.0,0.0
2020-11-05,Amador,November,3.0,0.0
2020-11-06,Amador,November,3.0,0.0
2020-11-07,Amador,November,2.0,0.0
2020-11-08,Amador,November,3.0,0.0
2020-11-09,Amador,November,7.0,0.0
2020-11-10,Amador,November,9.0,0.0
2020-11-11,Amador,November,6.0,0.0
2020-11-12,Amador,November,7.0,0.0
2020-11-13,Amador,November,1.0,0.0
2020-11-14,Amador,November,3.0,0.0
2020-11-15,Amador,November,9.0,0.0
2020-11-16,Amador,November,12.0,0.0
2020-11-17,Amador,November,8.0,0.0
2020-11-18,Amador,November,11.0,0.0
2020-11-19,Amador,November,5.0,0.0
2020-11-20,Amador,November,4.0,0.0
2020-11-21,Amador,November,4.0,0.0
2020-11-22,Amador,November,14.0,0.0
2020-11-23,Amador,November,12.0,0.0
2020-11-24,Amador,November,41.0,0.0
2020-11-25,Amador,November,25.0,0.0
2020-11-26,Amador,November,10.0,0.0
2020-11-27,Amador,November,8.0,0.0
2020-11-28,Amador,November,47.0,0.0
2020-11-29,Amador,November,77.0,0.0
2020-11-30,Amador,November,151.0,0.0
2020-12-01,Amador,December,41.0,0.0
2020-12-02,Amador,December,147.0,0.0
2020-12-03,Amador,December,72.0,1.0
2020-12-04,Amador,December,51.0,0.0
2020-12-05,Amador,December,14.0,0.0
2020-12-06,Amador,December,24.0,0.0
2020-12-07,Amador,December,62.0,1.0
2020-12-08,Amador,December,75.0,0.0
2020-12-09,Amador,December,288.0,1.0
2020-12-10,Amador,December,43.0,0.0
2020-12-11,Amador,December,57.0,0.0
2020-12-12,Amador,December,15.0,0.0
2020-12-13,Amador,December,28.0,1.0
2020-12-14,Amador,December,56.0,0.0
2020-12-15,Amador,December,72.0,2.0
2020-12-16,Amador,December,113.0,1.0
2020-12-17,Amador,December,47.0,0.0
2020-12-18,Amador,December,48.0,0.0
2020-12-19,Amador,December,17.0,0.0
2020-12-20,Amador,December,24.0,1.0
2020-12-21,Amador,December,58.0,1.0
2020-12-22,Amador,December,77.0,0.0
2020-12-23,Amador,December,11.0,0.0
2020-12-24,Amador,December,68.0,0.0
2020-12-25,Amador,December,12.0,0.0
2020-12-26,Amador,December,43.0,0.0
2020-12-27,Amador,December,14.0,0.0
2020-12-28,Amador,December,121.0,0.0
2020-12-29,Amador,December,70.0,0.0
2020-12-30,Amador,December,52.0,0.0
2020-12-31,Amador,December,20.0,0.0
2021-01-01,Amador,January,14.0,0.0
2021-01-02,Amador,January,26.0,0.0
2021-01-03,Amador,January,19.0,0.0
2021-01-04,Amador,January,64.0,2.0
2021-01-05,Amador,January,40.0,0.0
2021-01-06,Amador,January,40.0,2.0
2021-01-07,Amador,January,21.0,0.0
2021-01-08,Amador,January,13.0,0.0
2021-01-09,Amador,January,7.0,0.0
2021-01-10,Amador,January,7.0,0.0
2021-01-11,Amador,January,24.0,0.0
2021-01-12,Amador,January,14.0,0.0
2021-01-13,Amador,January,17.0,0.0
2021-01-14,Amador,January,14.0,0.0
2021-01-15,Amador,January,6.0,2.0
2021-01-16,Amador,January,7.0,0.0
2021-01-17,Amador,January,3.0,0.0
2021-01-18,Amador,January,7.0,0.0
2021-01-19,Amador,January,14.0,1.0
2021-01-20,Amador,January,9.0,1.0
2021-01-21,Amador,January,31.0,0.0
2021-01-22,Amador,January,22.0,0.0
2021-01-23,Amador,January,5.0,1.0
2021-01-24,Amador,January,3.0,0.0
2021-01-25,Amador,January,33.0,0.0
2021-01-26,Amador,January,40.0,1.0
2021-01-27,Amador,January,11.0,0.0
2021-01-28,Amador,January,16.0,0.0
2021-01-29,Amador,January,37.0,1.0
2021-01-30,Amador,January,12.0,0.0
2021-01-31,Amador,January,4.0,1.0
2021-02-01,Amador,February,10.0,0.0
2021-02-02,Amador,February,11.0,0.0
2021-02-03,Amador,February,31.0,1.0
2021-02-04,Amador,February,4.0,0.0
2021-02-05,Amador,February,3.0,0.0
2021-02-06,Amador,February,5.0,0.0
2021-02-07,Amador,February,6.0,1.0
2021-02-08,Amador,February,21.0,1.0
2021-02-09,Amador,February,7.0,0.0
2021-02-10,Amador,February,8.0,0.0
2021-02-11,Amador,February,12.0,0.0
2021-02-12,Amador,February,4.0,0.0
2021-02-13,Amador,February,4.0,1.0
2021-02-14,Amador,February,3.0,0.0
2021-02-15,Amador,February,5.0,0.0
2021-02-16,Amador,February,4.0,0.0
2021-02-17,Amador,February,7.0,1.0
2021-02-18,Amador,February,4.0,0.0
2021-02-19,Amador,February,4.0,0.0
2021-02-20,Amador,February,4.0,0.0
2021-02-22,Amador,February,8.0,0.0
2021-02-23,Amador,February,5.0,0.0
2021-02-24,Amador,February,2.0,0.0
2021-02-25,Amador,February,5.0,0.0
2021-02-26,Amador,February,3.0,0.0
2021-02-27,Amador,February,6.0,1.0
2021-02-28,Amador,February,2.0,0.0
2021-03-01,Amador,March,5.0,0.0
2021-03-02,Amador,March,3.0,0.0
2021-03-03,Amador,March,2.0,0.0
2021-03-04,Amador,March,2.0,0.0
2021-03-05,Amador,March,1.0,0.0
2021-03-06,Amador,March,1.0,0.0
2021-03-07,Amador,March,4.0,0.0
2021-03-08,Amador,March,3.0,0.0
2021-03-09,Amador,March,3.0,1.0
2021-03-10,Amador,March,2.0,0.0
2021-03-11,Amador,March,2.0,1.0
2021-03-12,Amador,March,1.0,0.0
2021-03-13,Amador,March,3.0,0.0
2021-03-14,Amador,March,3.0,0.0
2021-03-15,Amador,March,5.0,0.0
2021-03-17,Amador,March,2.0,0.0
